A FOLHA LTDA                            ;21938188000193;4804918540052     ;RUA TEOFILO OTONI, 474 A                ;CENTRO              ;MG;PATOS DE MINAS ;38700056;34 ;38231745                                          ;jornal@folhapatense.com.br                        
REPRESENTACOES SUL MINEIRA LTDA         ;66199282000106;;RUA TRES PONTAS, 545                    ;CENTRO              ;MG;ELOI MENDES    ;37110000;   ;                                                  ;                                                  
BRILLER COM. E REPRESENTACOES DE MOVIES ;66113283000196;;RUA ALAMEDA MONJOLO, 377                ;CH. GROTA AZUL      ;SP;HORTOLANDIA    ;        ;   ;                                                  ;itamar.vendas@terra.com.br                        
CAVILHA IND. E COM. OBJETOS MADEIRA LTDA;63043376000101;108.501.418.113   ;RUA DA PAZ, 1269                        ;CHAC. STO. ANTONIO  ;SP;SAO PAULO      ;04712001;11 ;51811504                                          ;cavilhas@uol.com.br                               
JEQUITIBA EMBALAGENS IND. E COM. LTDA   ;02535739000123;7027445340000     ;AV. ASPIRANTE MEGA,  1615               ;CHAC. TUBALINA      ;MG;UBERLANDIA     ;38414064;034;32177000                                          ;jequitibaembalagens@bol.com.br                    
ANSETT TECNOLOGIA E ENGENHARIA LTDA     ;69349017000660;115056666111      ;RUA DA PAZ, 1765                        ;CHAC.STO.ANTONIO    ;SP;SAO PAULO      ;04713002;11 ;51808100                                          ;                                                  
CERANTOLA DO BRASIL                     ;05038737000117;201079934115      ;ROD.BRAZ FORTUNATTO KM 2 S/ NR          ;CHACARA FRISOKAR    ;SP;BARIRI         ;17250000;014;36629021                                          ;                                                  
TALENT UBERLANDIA TREINAMENTOS LTDA     ;08314905000148;;RUA JOAQUIM L.DE CAMARGOS, 579 - APTO 31;CHACARAS TUBALINA   ;MG;UBERLANDIA     ;38413303;034;32553379                                          ;                                                  
BEMAPLAST IND. DE ARTEFATOS DE PLASTICOS;00318024000193;0500043957        ;RUA VICENTE FARAON, 728                 ;CHAMPAGNE           ;RS;GARIBALDI      ;95720000;54 ;34624162                                          ;                                                  
S & P FERRAMENTAS LTDA                  ;07312656000199;7023326390050     ;AV.VASCONCELOS COSTA, 1299              ;CHAVES              ;MG;UBERLANDIA     ;38400452;34 ;32150021                                          ;                                                  
MANULI  FITASA DO BRASIL SA             ;04807000000159;9025667325        ;RUA EMILIO ROMANI, 1250A - CIC          ;CIC                 ;PR;CURITIBA       ;81460020;41 ;21696001                                          ;                                                  
SEBBA MADEIRAS E MATERIAIS DE CONSTRUCAO;03839230000803;10327393-0        ;AV. NERO MACEDO, 400 - SALA 100         ;CID. JARDIM         ;GO;GOIANIA        ;74423250;62 ;32999500                                          ;                                                  
TRANSPORTES PROMOVEL LTDA               ;02133990000161;0100090400        ;AV. NITEROI, N° 104                     ;CIDADE ALTA         ;RS;BENTO GONCALVES;4515017 ;   ;                                                  ;                                                  
JAMEF TRANSPORTES LTDA                  ;20147617000141;0624426220024     ;R.DR.JOSE AMERICO C.BAHIA, 1810         ;CIDADE INDUSTRIAL   ;MG;CONTAGEM       ;        ;31 ;21028888                                          ;                                                  
TIM CELULAR S.A.                        ;04206050020459;0622656830086     ;RUA JOSE MARIA LACERDA, 1900 - GP 01 -05;CIDADE INDUSTRIAL   ;MG;CONTAGEM       ;32210120;11 ;41196000                                          ;                                                  
GIBEN DO BRASIL MAQ. E EQUIP. LTDA      ;43829308000157;10138123-45       ;RUA PAUL GARFUNKEL, 135                 ;CIDADE INDUSTRIAL   ;PR;CURITIBA       ;81460040;41 ;347 1030                                          ;gibendobrasil@giben.com.br                        
CALL MAQ ASSISTENCIA TECNICA LTDA       ;02099978000188;;RUA DAS DRACENAS, 84                    ;CIDADE JARDIM       ;MG;UBERLANDIA     ;38412122;034;32172659                                          ;                                                  
VIBRA REPRESENTACOES LTDA               ;12671813000192;;RUAS DAS ALAMANDAS, 512                 ;CIDADE JARDIM       ;MG;UBERLANDIA     ;38412202;34 ;                                                  ;                                                  
GF COMERCIO DE PRODUTOS ALIMENTICIOS LTD;06963092000353;103796630         ;AV. DOM FERNANDO, S/N - QD 01 LT 15/17  ;CIDADE LIVRE        ;GO;APARECIDA DE GO;74870100;62 ;32484242                                          ;                                                  
CRUZEIRO PAPEIS INDUSTRIAIS LTDA        ;48410211000129;149973156110      ;RUA MICHIGAN, 517                       ;CIDADE MONSOES      ;SP;SAO PAULO      ;12720900;12 ;31412390                                          ;atendimento@cpipapeis.com.br                      
METAL ART DO BRASIL LTDA                ;62959085000197;112777015113      ;AV.ANTONIO ESTEVAO DO CARVALHO, 2200    ;CIDADE PATRIARCA    ;SP;SAO PAULO      ;03540200;11 ;69581955                                          ;                                                  
LIMA FORRO E ACO LTDA ME                ;13754891000113;105030171         ;AV. V-8 ,                               ;CIDADE VERA CRUZ    ;GO;APARECIDA DE GO;74937630;62 ;32785005                                          ;                                                  
INDUSTRIAS MICHELETTO S.A.              ;88301163000406;1864258140077     ;RUA CIPRIANO MICHELETO, 54              ;CINCO               ;MG;CONTAGEM       ;32341580;31 ;33911844                                          ;miltomg@bhnet.com.br                              
TERMOTECNICA LTDA                       ;83636019000318;1861516180022     ;RUA JOSE CAVALINI, 279                  ;CINCO               ;MG;CONTAGEM       ;32010060;031;33512966                                          ;vando@termotecnica.ind.br                         
PROCAD SOFTWARE LTDA                    ;00141463000173;0290260248        ;RUA CINAMOMOS, N° 517                   ;CINQUENTANARIO      ;RS;CAXIAS DO SUL  ;95012140;054;32099200                                          ;                                                  
PROMOB SOFTWARES LTDA                   ;05750065000178;0290434688        ;RUA DOS CINAMOMOS, 517 SALA 01          ;CINQUENTENARIO      ;RS;CAXIAS DO SUL  ;95012140;54 ;32099200                                          ;procad@procad.com.br                              
AUTO VIACAO TRIANGULO                   ;23835044000137;7027865230029     ;RUA ANA CARDOSO SILVA, 309              ;CJ. STA. LUZIA      ;MG;UBERLANDIA     ;38408756;   ;32252000                                          ;                                                  
GRAMPOFIX INDUSTRIA E COMERCIO LTDA     ;55484976000179;111439073113      ;RUA MASATO MISAWA, 12                   ;COLONIA             ;SP;SAO PAULO      ;08260020;011;65258088                                          ;                                                  
FFG COMERCIO DE SUPRIMENTOS LTDA        ;04068303000105;116007631119      ;MINAS GERAIS,41                         ;CONSOLACAO          ;SP;SAO PAULO      ;01244011;   ;32555577                                          ;                                                  
PAXIS ADMINISTRACAO E HOTELARIA LTDA    ;07320579000119;;RUA FERNANDO DE ALGUQUERQUE, 122        ;CONSOLACAO          ;SP;SAO PAULO      ;01309030;   ;                                                  ;                                                  
COND. ED. PORTAL DA COLINA              ;03046735000144;;R. Mª DA CONCEICäO ANDRADE, 10 - APT 501;COPACABANA          ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
COMPANHIA BRASILEIRA DE DISTRIBUICAO    ;47508411130360;0621297847864     ;RONDON PACHECO, 700                     ;COPACANA            ;MG;UBERLANDIA     ;38408343;034;21014950                                          ;                                                  
ABANO                                   ;04570097000129;77222103          ;FRANCISCO SOUSA E MELO, 1590 - G3       ;CORDOVIL            ;RJ;RIO DE JANEIRO ;21010410;021;21961100                                          ;                                                  
